MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern
4096.0,90.50966799187809,10.0,0.07803941900056088,1.460828739000135,0.10241086200039717,0.18232239999997546,0.0549271059971943
4096.0,90.50966799187809,10.0,0.05657585500011919,1.3478698500002793,0.1091905819994281,0.13298527199731325,0.028601892001461238
4096.0,90.50966799187809,10.0,0.05554687800031388,1.5343413020018488,0.10050611900078366,0.13819268600127543,0.03362073199969018
4096.0,90.50966799187809,10.0,0.06027891500343685,1.4908846170001198,0.11048041700269096,0.13978730400049244,0.032248777999484446
4096.0,90.50966799187809,10.0,0.05516849899868248,1.4374040309994598,0.12406705199828139,0.1470114449984976,0.030966751000960357
4096.0,181.01933598375618,10.0,0.04531255300025805,1.3555259620006836,0.11685989300167421,0.1304175179975573,0.03072498099936638
4096.0,181.01933598375618,10.0,0.04906985700290534,1.3766372469981434,0.10557139500087942,0.12304290300016874,0.028974744000151986
4096.0,181.01933598375618,10.0,0.0458575730008306,1.7687029139997321,0.1091079580000951,0.11926664599741343,0.031024772000819212
4096.0,181.01933598375618,10.0,0.052841669999907026,1.4165970600006403,0.10220182100238162,0.14204057000097237,0.03615608299878659
4096.0,181.01933598375618,10.0,0.06084621700210846,1.4311769129999448,0.11098267499983194,0.13235043399981805,0.0308147010000539
4096.0,362.03867196751236,10.0,0.04479393800284015,1.438576043001376,0.12398332199882134,0.1282065750019683,0.03485980400000699
4096.0,362.03867196751236,10.0,0.0466588880008203,1.501567276998685,0.14706320699770004,0.12059334900186514,0.03280292599811219
4096.0,362.03867196751236,10.0,0.06359157900078571,1.3183483609973337,0.129174599001999,0.16723508599898196,0.022670955997455167
4096.0,362.03867196751236,10.0,0.038487284000439104,1.1277270200007479,0.08920718800072791,0.11474828299833462,0.022783391999837477
4096.0,362.03867196751236,10.0,0.03386556499754079,1.0821092859987402,0.08821106400137069,0.11496150200036936,0.023582153000461403
4096.0,724.0773439350247,10.0,0.038848247000714764,1.2616175360017223,0.08664164500078186,0.11352999399969121,0.028327320997050265
4096.0,724.0773439350247,10.0,0.03893278699979419,1.095005842998944,0.09008297599939397,0.11324971300200559,0.0283829380023235
4096.0,724.0773439350247,10.0,0.037576568000076804,1.1387695290031843,0.07961156099918298,0.13314047200037749,0.04061142000136897
4096.0,724.0773439350247,10.0,0.0343676830016193,1.2798471979986061,0.11388413599706837,0.13874544500140473,0.04947173300024588
4096.0,724.0773439350247,10.0,0.04502928600049927,1.2472369149982114,0.11271239499910735,0.1376184539985843,0.04755436099731014
4096.0,1448.1546878700494,10.0,0.060944831999222515,1.2452845530024206,0.08867966799880378,0.11283463500149082,0.0402954419987509
4096.0,1448.1546878700494,10.0,0.03931215800184873,1.2134325389997684,0.13178670599882025,0.2383819759998005,0.06947480300004827
4096.0,1448.1546878700494,10.0,0.07274925400270149,1.531479400000535,0.126558722997288,0.14281898800254567,0.045365640999079915
4096.0,1448.1546878700494,10.0,0.04650925099849701,1.4384391169987794,0.11961675500060664,0.123343211998872,0.03764299700196716
4096.0,1448.1546878700494,10.0,0.04547912100315443,1.4080924769987178,0.10156012800143799,0.12783898799898452,0.04021502599789528
2048.0,90.50966799187809,18.0,0.057160107000527205,2.023310163000133,0.1298419910017401,0.21598354800153174,0.03582799099967815
2048.0,90.50966799187809,18.0,0.036694212998554576,2.0108667410022463,0.1511321880025207,0.24764943099944503,0.03576505200180691
2048.0,90.50966799187809,18.0,0.043743820999225136,2.124062771003082,0.13216876599835814,0.22520014000110677,0.037144977002753876
2048.0,90.50966799187809,18.0,0.04351633599799243,2.3263814550009556,0.15226684699882753,0.2737800260001677,0.036324488999525784
2048.0,90.50966799187809,18.0,0.04212119200019515,2.074017465001816,0.1275685809996503,0.2318171719998645,0.04127338399848668
2048.0,181.01933598375618,18.0,0.03626215399708599,2.2343610329990042,0.12898843600123655,0.2465915259999747,0.040806496999721276
2048.0,181.01933598375618,18.0,0.040747548002400436,2.0397055380017264,0.2512728440015053,0.24215836499934085,0.04419513399989228
2048.0,181.01933598375618,18.0,0.04431010600092122,2.0785206090004067,0.16633682799874805,0.23886419599875808,0.0407159340029466
2048.0,181.01933598375618,18.0,0.043271958998957416,2.0481136289999995,0.15921868800069205,0.24264750400107005,0.047685625999292824
2048.0,181.01933598375618,18.0,0.044739321998349624,2.0368206679995637,0.1418004929982999,0.2334644600014144,0.04552248899926781
2048.0,362.03867196751236,18.0,0.04308036099973833,2.223857209999551,0.11970105100044748,0.24528019599893014,0.05657205199895543
2048.0,362.03867196751236,18.0,0.04293531700022868,2.2232119220025197,0.1268775970020215,0.25017717000082484,0.05964582599699497
2048.0,362.03867196751236,18.0,0.04686926299837069,2.0345112569993944,0.2665008719995967,0.24770546900253976,0.06028184400202008
2048.0,362.03867196751236,18.0,0.043673854001099244,2.075122291997104,0.17523062500185915,0.23450748899995233,0.05139683400193462
2048.0,362.03867196751236,18.0,0.04092547800246393,2.1115652920016146,0.2640476039996429,0.28182404800099903,0.05421404400112806
2048.0,724.0773439350247,18.0,0.04047970899773645,2.1861952430008387,0.11956481800007168,0.24997167899709893,0.07287335799992434
2048.0,724.0773439350247,18.0,0.039832718000980094,2.1349643930007005,0.1782368080021115,0.3310949340011575,0.08474754100097925
2048.0,724.0773439350247,18.0,0.04917594400103553,2.129520362999756,0.24667782499818713,0.2576526040029421,0.07356771099875914
2048.0,724.0773439350247,18.0,0.044451413999922806,2.143493922001653,0.13939221300097415,0.23935591100234888,0.06788020500243874
2048.0,724.0773439350247,18.0,0.039638513000681996,2.064551612998912,0.14689445499971043,0.2510921570028586,0.06629079599952092
2048.0,1448.1546878700494,18.0,0.04147321100026602,2.142964638002013,0.15017426099802833,0.2552436559999478,0.0752885959991545
2048.0,1448.1546878700494,18.0,0.04493980999905034,2.2723583099977986,0.18016040099973907,0.27939288699781173,0.07291171099859639
2048.0,1448.1546878700494,18.0,0.04260232399974484,2.0646877920007682,0.24477540899897576,0.2656942819994583,0.07837502299662447
2048.0,1448.1546878700494,18.0,0.0445565930021985,2.0130790310031443,0.12484010100160958,0.26867849200061755,0.06922208199830493
2048.0,1448.1546878700494,18.0,0.0421896280022338,2.009712799001136,0.16613291099929484,0.2972703570012527,0.09011089299747255
1024.0,90.50966799187809,24.0,0.042701508002210176,2.6618100889972993,0.2780484959985188,0.5937787930015475,0.090321280000353
