Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
2.0,4096.0,23170.47500592079,25.0,2.0607557889998134,0.0,2.092689896000593,0.10472332899917092,0.11657081300108985,1.0,1.0,25.0,5598.0
2.0,4096.0,23170.47500592079,25.0,1.917165376000412,0.0,2.062645247000546,0.11409220000132336,0.11810991499987722,1.0,1.0,25.0,5598.0
2.0,4096.0,46340.95001184158,25.0,1.8956066400005511,0.0,2.1515961659988534,0.09784105700055079,0.1033038609984942,1.0,1.0,25.0,5598.0
2.0,4096.0,46340.95001184158,25.0,1.540052697999272,0.0,1.9522672410002997,0.10220433500035142,0.09452897400115035,1.0,1.0,25.0,5598.0
2.0,4096.0,92681.90002368316,25.0,1.832124685000963,0.0,1.9572815270003048,0.10969669000041904,0.09441319500001555,1.0,1.0,25.0,5598.0
2.0,4096.0,92681.90002368316,25.0,2.0170316620005906,0.0,1.7523551960002806,0.08466832300109672,0.05469501100014895,1.0,1.0,25.0,5598.0
2.0,2048.0,23170.47500592079,149.0,1.583100903999366,0.0,4.550908249999338,4.297100035999392,0.5259124589993007,1.0,1.0,149.0,219335.0
2.0,2048.0,23170.47500592079,149.0,1.723984221000137,0.0,4.903735873000187,4.037223495000944,0.4728056639996794,1.0,1.0,149.0,219335.0
2.0,2048.0,46340.95001184158,149.0,1.9326200489995244,0.0,5.211913092000032,4.0429796270000224,0.49265077599920915,1.0,1.0,149.0,219335.0
2.0,2048.0,46340.95001184158,149.0,1.8271467390004545,0.0,5.120422121000956,3.9468220390008355,0.5112936290006473,1.0,1.0,149.0,219335.0
2.0,2048.0,92681.90002368316,149.0,1.9412373139984993,0.0,4.97125464400051,4.036878227998386,0.5293572219998168,1.0,1.0,149.0,219335.0
2.0,2048.0,92681.90002368316,149.0,1.8335720429986395,0.0,5.515179837000687,3.9457770619992516,0.5016022410000005,1.0,1.0,149.0,219335.0
2.0,1024.0,23170.47500592079,370.0,1.94798942899979,0.0,8.57589520900001,11.421838140000546,1.2106656529995234,1.0,3.0,365.0,512746.0
2.0,1024.0,23170.47500592079,370.0,1.884978902999137,0.0,8.747903107998354,11.504871181999988,1.2066671140000835,1.0,3.0,365.0,512746.0
2.0,1024.0,46340.95001184158,370.0,1.9722238949998427,0.0,8.439252129999659,12.207506212000226,1.2414719139997032,1.0,3.0,367.0,512746.0
2.0,1024.0,46340.95001184158,370.0,1.947855176000303,0.0,8.56882677899921,12.046544499999072,1.2323983490005048,1.0,2.0,364.0,512746.0
