Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
2.0,1024.0,23170.47500592079,370.0,3.332197982000025,0.0,10.343141713000023,18.08317132100001,3.4481004159999884,1.0,3.0,367.0,512746.0
2.0,1024.0,23170.47500592079,370.0,2.530282378000038,0.0,13.960536417999947,12.26620729800004,1.2628064379999842,1.0,3.0,366.0,512746.0
2.0,1024.0,46340.95001184158,370.0,2.1149834479999754,0.0,8.415085570999963,12.967843583999866,1.2930528480001158,1.0,2.0,366.0,512746.0
2.0,1024.0,46340.95001184158,370.0,2.099029302999952,0.0,8.278322854999942,11.725842006999983,1.4215134050000415,1.0,2.0,366.0,512746.0
2.0,1024.0,92681.90002368316,370.0,2.361849334999988,0.0,8.855022437999878,11.621795474999999,1.3387557749999814,1.0,3.0,367.0,512746.0
2.0,1024.0,92681.90002368316,370.0,1.9942219120000573,0.0,8.726125941999953,11.542318861000012,1.2834123899999668,1.0,2.0,364.0,512746.0
2.0,512.0,23170.47500592079,567.0,2.195842741999968,0.0,10.158265828999902,16.867171493000114,0.8911361499999657,2.0,6.0,499.0,648671.0
2.0,512.0,23170.47500592079,567.0,2.1450372659999175,0.0,9.975308579000057,16.992885606999835,0.8256945059999907,2.0,6.0,489.0,648671.0
2.0,512.0,46340.95001184158,567.0,2.26186466199988,0.0,10.396995726000114,16.79941673999997,0.8364125590001095,2.0,5.0,478.0,648671.0
2.0,512.0,46340.95001184158,567.0,2.1712747149999814,0.0,9.6711618490001,17.235470416,0.8319482770000377,2.0,6.0,493.0,648671.0
2.0,512.0,92681.90002368316,567.0,2.305485874999931,0.0,10.194991082000115,17.51741562999996,0.801102303000107,2.0,6.0,479.0,648671.0
2.0,512.0,92681.90002368316,567.0,2.200432607000039,0.0,10.255633880000005,17.22131996899998,0.9654002670001773,2.0,6.0,514.0,648671.0
2.0,256.0,23170.47500592079,715.0,2.3686493990001054,0.0,10.979784250999955,21.115536611999914,5.084443856999997,3.0,9.0,1614.0,701720.0
2.0,256.0,23170.47500592079,715.0,2.265129194999872,0.0,11.130640764999953,21.898817505999887,5.3238662730000215,3.0,8.0,1604.0,701720.0
2.0,256.0,46340.95001184158,715.0,2.268344543000012,0.0,11.290687916000024,21.787050685000168,6.488764510999999,2.0,8.0,2221.0,701720.0
