Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
2.0,4096.0,1024.0,25.0,1.9043913830000747,0.0,1.9155254139996032,0.09644968599968706,0.10310266200031037,1.0,1.0,25.0,5598.0
2.0,4096.0,1024.0,25.0,1.719284886999958,0.0,1.9288731179995011,0.09875123799974972,0.1019491659999403,1.0,1.0,25.0,5598.0
2.0,4096.0,1024.0,25.0,1.7811228079999637,0.0,1.9638975799998661,0.2959519199994247,0.10936800000035873,1.0,1.0,25.0,5598.0
2.0,4096.0,1024.0,25.0,1.6974272930001462,0.0,1.9646778680007628,0.10636253200027568,0.095148540000082,1.0,1.0,25.0,5598.0
2.0,4096.0,2048.0,25.0,1.763027463999606,0.0,1.8771112389995324,0.10621737099972961,0.10040027000013652,1.0,1.0,25.0,5598.0
2.0,4096.0,2048.0,25.0,1.7195093970003654,0.0,2.0712460810000266,0.11509346900038508,0.10170438499972079,1.0,1.0,25.0,5598.0
2.0,4096.0,2048.0,25.0,1.6677334500000143,0.0,1.9511690610006553,0.13245767800071917,0.10438528600025165,1.0,1.0,25.0,5598.0
2.0,4096.0,2048.0,25.0,1.6584059179995165,0.0,2.1368710050001027,0.12808915599998727,0.09874681199926272,1.0,1.0,25.0,5598.0
2.0,4096.0,4096.0,25.0,1.813556865999999,0.0,1.9184218230002443,0.10283238300053199,0.09265654900082154,1.0,1.0,25.0,5598.0
2.0,4096.0,4096.0,25.0,1.7555116300000009,0.0,2.182496952999827,0.13393280199943547,0.10674976200061792,1.0,1.0,25.0,5598.0
2.0,4096.0,4096.0,25.0,1.9461774370001876,0.0,2.1546233570006734,0.1269097200001852,0.11823394900056883,1.0,1.0,25.0,5598.0
2.0,4096.0,4096.0,25.0,1.7857168569998976,0.0,2.081533907999983,0.12001290199987125,0.11230424499990477,1.0,1.0,25.0,5598.0
2.0,4096.0,8192.0,25.0,1.974940639000124,0.0,2.0781334630000856,0.1145571850001943,0.10432294599922898,1.0,1.0,25.0,5598.0
2.0,4096.0,8192.0,25.0,1.7903416839999409,0.0,1.8263210499999332,0.11101238299943361,0.09529983500033268,1.0,1.0,25.0,5598.0
2.0,4096.0,8192.0,25.0,1.7520562790004988,0.0,1.9047525690002658,0.11333092499990016,0.10355963800066093,1.0,1.0,25.0,5598.0
2.0,4096.0,8192.0,25.0,1.6850549970004067,0.0,2.0040413659999103,0.11941230999946129,0.11411439299990889,1.0,1.0,25.0,5598.0
2.0,4096.0,16384.0,25.0,1.7760661330003131,0.0,1.8707703009995384,0.10419710299993312,0.09971872599999188,1.0,1.0,25.0,5598.0
2.0,4096.0,16384.0,25.0,1.781204210999931,0.0,1.8959055039995292,0.10440733199993701,0.11019174899956852,1.0,1.0,25.0,5598.0
2.0,4096.0,16384.0,25.0,1.7055752969999958,0.0,1.9727891000002273,0.10499548000007053,0.09896731399931014,1.0,1.0,25.0,5598.0
2.0,4096.0,16384.0,25.0,1.7136360089998561,0.0,2.020614542999283,0.10670252199997776,0.10105182000006607,1.0,1.0,25.0,5598.0
2.0,4096.0,32768.0,25.0,1.7776245249997373,0.0,1.9949486059995252,0.11075662999974156,0.1000513310000315,1.0,1.0,25.0,5598.0
2.0,4096.0,32768.0,25.0,1.7889004210001076,0.0,2.1077722890004225,0.10521970999980113,0.10094806500001141,1.0,1.0,25.0,5598.0
2.0,4096.0,32768.0,25.0,1.7475202890000219,0.0,1.8953822599996784,0.10565289500027575,0.09985043400047289,1.0,1.0,25.0,5598.0
2.0,4096.0,32768.0,25.0,1.6985469540004487,0.0,2.041192642000169,0.10727104200032045,0.09689220300060697,1.0,1.0,25.0,5598.0
2.0,4096.0,65536.0,25.0,1.8213846039998316,0.0,2.1940762120002546,0.10626902700005303,0.09637726799974189,1.0,1.0,25.0,5598.0
2.0,4096.0,65536.0,25.0,1.8704800510004134,0.0,1.8555403620002835,0.10462300000017422,0.09919655500016233,1.0,1.0,25.0,5598.0
2.0,4096.0,65536.0,25.0,1.795001895000496,0.0,2.226168790999509,0.10329691400056618,0.10302087499985646,1.0,1.0,25.0,5598.0
2.0,4096.0,65536.0,25.0,1.7761279370006378,0.0,2.013261856000099,0.10389441200004512,0.10107344100015325,1.0,1.0,25.0,5598.0
2.0,2048.0,1024.0,149.0,1.8368556380009977,0.0,5.304104654000184,4.323471826000969,0.4828700409998419,1.0,1.0,149.0,219335.0
2.0,2048.0,1024.0,149.0,1.8521683099988877,0.0,5.056295832000615,3.964552822000769,0.46247830399988743,1.0,1.0,149.0,219335.0
2.0,2048.0,1024.0,149.0,1.8349956929996551,0.0,5.539258937000341,4.180530510000608,0.46416358199894603,1.0,1.0,149.0,219335.0
2.0,2048.0,1024.0,149.0,1.80363691400089,0.0,4.917018887999802,3.8560427840002376,0.4891435569988971,1.0,1.0,149.0,219335.0
2.0,2048.0,2048.0,149.0,1.8590755730001547,0.0,5.334247961000074,3.9505904800007556,0.4684436520001327,1.0,1.0,149.0,219335.0
2.0,2048.0,2048.0,149.0,1.8453081280003971,0.0,4.885686171000998,4.066822484999648,0.46612666100008937,1.0,1.0,149.0,219335.0
2.0,2048.0,2048.0,149.0,1.7898616060010681,0.0,5.055694545000733,4.184059113998956,0.47581727099895943,1.0,1.0,149.0,219335.0
2.0,2048.0,2048.0,149.0,1.8651048800002172,0.0,4.84920371500084,3.802313027999844,0.4600263649990666,1.0,1.0,149.0,219335.0
2.0,2048.0,4096.0,149.0,1.7917509700000664,0.0,5.060610638000071,3.8398300839999138,0.45878507800080115,1.0,1.0,149.0,219335.0
2.0,2048.0,4096.0,149.0,1.7734527880002133,0.0,4.935428947999753,4.46952859799967,0.5436697590012045,1.0,1.0,149.0,219335.0
2.0,2048.0,4096.0,149.0,1.9567914210001618,0.0,6.147244157000387,6.738281702999302,0.5148864839993621,1.0,1.0,149.0,219335.0
2.0,2048.0,4096.0,149.0,1.7880083119998744,0.0,6.117745847001061,4.161859662001007,0.486582053001257,1.0,1.0,149.0,219335.0
2.0,2048.0,8192.0,149.0,1.8792855729989242,0.0,4.7733136560000275,3.8049510630007717,0.4641615319997072,1.0,1.0,149.0,219335.0
2.0,2048.0,8192.0,149.0,1.7860566670005937,0.0,4.827233083000465,4.211071792000439,0.4675769859986758,1.0,1.0,149.0,219335.0
2.0,2048.0,8192.0,149.0,1.7627117949996318,0.0,4.830846224000197,3.9218599169998924,0.46598707499833836,1.0,1.0,149.0,219335.0
2.0,2048.0,8192.0,149.0,1.7850274419997731,0.0,5.46423548599887,3.9824908080008754,0.5343180190011481,1.0,1.0,149.0,219335.0
2.0,2048.0,16384.0,149.0,1.9187417590001132,0.0,5.063949640998544,4.0595356240010005,0.4663669530000334,1.0,1.0,149.0,219335.0
2.0,2048.0,16384.0,149.0,1.8184768189985334,0.0,5.396040224999524,4.111405247000221,0.478177548999156,1.0,1.0,149.0,219335.0
2.0,2048.0,16384.0,149.0,1.8878802039998845,0.0,4.882531520999692,3.927855666999676,0.5117492110002786,1.0,1.0,149.0,219335.0
2.0,2048.0,16384.0,149.0,1.8422281469993322,0.0,5.06606346099943,4.304473460999361,0.4693269710005552,1.0,1.0,149.0,219335.0
2.0,2048.0,32768.0,149.0,1.8307345339999301,0.0,5.222438642998895,3.9576380739999877,0.4791023719990335,1.0,1.0,149.0,219335.0
2.0,2048.0,32768.0,149.0,1.8712489679983264,0.0,5.150783715000216,3.9754583750000165,0.47110759299903293,1.0,1.0,149.0,219335.0
2.0,2048.0,32768.0,149.0,1.8315254410008492,0.0,5.083284279000509,3.946171379000589,0.4673845830002392,1.0,1.0,149.0,219335.0
2.0,2048.0,32768.0,149.0,1.7570532629997615,0.0,5.129052401000081,3.8996082309986377,0.46362378699996043,1.0,1.0,149.0,219335.0
