Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
2.0,1.0,1024.0,486.0,2.0520279679985833,0.0,9.535036343000684,13.724700669999947,4.970006557414308e-07,-1.0,-1.0,444.0,601531.0
2.0,1.0,1024.0,486.0,1.6051773929993942,0.0,8.753398754000955,13.918685951000953,3.820005076704547e-07,-1.0,-1.0,446.0,601531.0
2.0,1.0,1024.0,486.0,1.649332709999726,0.0,8.543201581998801,14.342672185999618,3.5299854062031955e-07,-1.0,-1.0,442.0,601531.0
2.0,1.0,2048.0,683.0,2.266727895999793,0.0,10.416252660001192,18.435098468000433,3.899986040778458e-07,-1.0,-1.0,890.0,691620.0
2.0,1.0,2048.0,683.0,1.9716432420009369,0.0,9.961302862999219,20.719946088000142,3.66999302059412e-07,-1.0,-1.0,840.0,691620.0
2.0,1.0,2048.0,683.0,2.1134779210005945,0.0,10.933250395999494,20.160844179999913,5.380006768973544e-07,-1.0,-1.0,825.0,691620.0
2.0,1.0,4096.0,777.0,2.223606716001086,0.0,11.279524142999435,22.868457632999707,3.609984560171142e-07,-1.0,-1.0,5271.0,712776.0
2.0,1.0,4096.0,777.0,2.2260921800007054,0.0,11.372413799001151,23.761319056000502,3.8700090954080224e-07,-1.0,-1.0,4956.0,712776.0
2.0,1.0,4096.0,777.0,2.249722084001405,0.0,11.436229745999299,22.90712035099932,6.179998308653012e-07,-1.0,-1.0,5153.0,712776.0
2.0,1.0,8192.0,827.0,2.3230750229995465,0.0,11.23611280699879,32.59584847900078,4.920002538710833e-07,-1.0,-1.0,20600.0,717406.0
2.0,1.0,8192.0,827.0,2.244458647999636,0.0,11.26723373799905,32.64659862100052,3.66999302059412e-07,-1.0,-1.0,20754.0,717406.0
2.0,1.0,8192.0,827.0,2.1989291429999867,0.0,11.073461350999423,33.33505373400112,4.140001692576334e-07,-1.0,-1.0,20822.0,717406.0
2.0,1.0,16384.0,857.0,2.276527313999395,0.0,11.54468120599995,56.15715160000036,6.099999154685065e-07,-1.0,-1.0,61074.0,718750.0
2.0,1.0,16384.0,857.0,2.2057763720004004,0.0,10.999148697999772,55.85956442600036,7.470007403753698e-07,-1.0,-1.0,61020.0,718750.0
2.0,1.0,16384.0,857.0,2.2127718230003666,0.0,11.067695282001296,52.926069571998596,3.5999983083456755e-07,-1.0,-1.0,61120.0,718750.0
2.0,1.0,32768.0,866.0,1.7086628449997079,0.0,8.735798493000402,81.65752834100022,3.749992174562067e-07,-1.0,-1.0,161803.0,718908.0
2.0,1.0,32768.0,866.0,1.7100998830010212,0.0,9.472022973999628,84.65813791099936,4.270004865247756e-07,-1.0,-1.0,161783.0,718908.0
2.0,1.0,32768.0,866.0,2.0348962970001594,0.0,10.399870457998986,84.78635861700059,4.2399915400892496e-07,-1.0,-1.0,161795.0,718908.0
2.0,1.0,65536.0,869.0,2.2005926100009674,0.0,10.450230798998746,153.24848475100043,1.1049996828660369e-06,-1.0,-1.0,1082537.0,718930.0
2.0,1.0,65536.0,869.0,1.7770467859991186,0.0,9.669559667001522,145.32893558700016,4.3299951357766986e-07,-1.0,-1.0,1082244.0,718930.0
2.0,1.0,65536.0,869.0,1.5797892109985696,0.0,10.174750575999497,159.3519055780016,4.4099942897446454e-07,-1.0,-1.0,1082631.0,718930.0
