Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
1.0,1024.0,23170.47500592079,370.0,2.4125737750000553,0.0,8.823531410000214,6.037111334000656,1.4933160159998806,1.0,1.0,63.0,512746.0
1.0,1024.0,23170.47500592079,370.0,2.0547887239990814,0.0,9.775238522999643,2.8991037989999313,0.33306342199830397,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.953306537001481,0.0,8.510670269000912,2.90299281300031,0.5264317000001029,1.0,1.0,63.0,512746.0
1.0,1024.0,46340.95001184158,370.0,1.9615028339994751,0.0,9.09353578399896,2.935198148999916,0.4693730079998204,1.0,1.0,63.0,512746.0
1.0,1024.0,92681.90002368316,370.0,1.9356810939989373,0.0,8.963951805999386,2.766595579998466,0.4734771429993998,1.0,1.0,63.0,512746.0
1.0,1024.0,92681.90002368316,370.0,1.9191698039994662,0.0,8.23273526399862,2.701098694000393,0.45302188400091836,1.0,1.0,63.0,512746.0
1.0,512.0,23170.47500592079,567.0,1.9883488209998177,0.0,10.490353058999972,5.033066893000068,0.9700458600000275,2.0,2.0,127.0,648671.0
1.0,512.0,23170.47500592079,567.0,1.940681643998687,0.0,10.289156574001026,5.082622578000155,0.4192255980015034,2.0,2.0,127.0,648671.0
1.0,512.0,46340.95001184158,567.0,2.016157934000148,0.0,10.507438272001309,6.007861635000154,0.419584560999283,2.0,2.0,127.0,648671.0
1.0,512.0,46340.95001184158,567.0,1.9211076550000143,0.0,10.358963714999845,4.966460678000658,0.42216095899857464,2.0,2.0,127.0,648671.0
1.0,512.0,92681.90002368316,567.0,1.9963221559992235,0.0,10.534347594999417,5.8179333899988706,0.4422053899997991,2.0,2.0,127.0,648671.0
1.0,512.0,92681.90002368316,567.0,2.0074288270006946,0.0,10.022655335998934,5.600887970000258,0.4229181620012241,2.0,2.0,127.0,648671.0
1.0,256.0,23170.47500592079,715.0,2.0858148240004084,0.0,11.857475983999393,8.829618777999713,0.5804294909994496,2.0,2.0,215.0,701720.0
1.0,256.0,23170.47500592079,715.0,2.0511831660005555,0.0,10.576570859999265,8.238736467999843,0.6091801120001037,2.0,2.0,216.0,701720.0
1.0,256.0,46340.95001184158,715.0,2.1132782690001477,0.0,11.487283862001277,8.946401809000236,0.5676642500002345,2.0,2.0,213.0,701720.0
1.0,256.0,46340.95001184158,715.0,2.0740239590013516,0.0,10.775016461000632,9.203401651000604,0.38368520800031547,2.0,3.0,216.0,701720.0
1.0,256.0,92681.90002368316,715.0,2.18391588600025,0.0,11.686683317999268,8.868213040001137,0.580738268999994,2.0,3.0,215.0,701720.0
1.0,256.0,92681.90002368316,715.0,2.0058336809997854,0.0,10.69857737700113,8.725816377000228,0.656081561000974,2.0,3.0,216.0,701720.0
1.0,128.0,23170.47500592079,773.0,2.2145467619993724,0.0,11.475953576999018,12.920833383001082,0.8420423009993101,3.0,4.0,361.0,712493.0
1.0,128.0,23170.47500592079,773.0,2.104042027000105,0.0,11.518420313001116,13.531630595000024,0.7195227419997536,3.0,4.0,363.0,712493.0
1.0,128.0,46340.95001184158,773.0,2.121847226999307,0.0,10.894752755000809,14.213286816000618,1.0761532069991517,3.0,4.0,376.0,712493.0
1.0,128.0,46340.95001184158,773.0,2.3373806349991355,0.0,9.504550757999823,12.624952109999867,0.6508301650010253,3.0,4.0,391.0,712493.0
1.0,128.0,92681.90002368316,773.0,2.247300159000588,0.0,12.033666835999611,13.763196345000324,0.8672395490011695,3.0,4.0,374.0,712493.0
1.0,128.0,92681.90002368316,773.0,2.0806557500000054,0.0,11.434650592998878,14.470118381999782,0.8612218849993951,3.0,4.0,389.0,712493.0
1.0,64.0,23170.47500592079,824.0,2.3992882029997418,0.0,11.788668156999847,18.35197081499973,1.0018035749999399,4.0,6.0,975.0,717342.0
1.0,64.0,23170.47500592079,824.0,2.3285076600004686,0.0,12.09131224399971,18.769252729000073,0.9861484649991326,4.0,6.0,942.0,717342.0
1.0,64.0,46340.95001184158,824.0,2.4297302670001955,0.0,12.279227906001324,17.654116486999555,1.4864871419995325,4.0,6.0,1097.0,717342.0
1.0,64.0,46340.95001184158,824.0,2.323164037999959,0.0,12.071454950999396,18.518234971999846,1.3686875669991423,4.0,6.0,1082.0,717342.0
1.0,64.0,92681.90002368316,824.0,2.362958241999877,0.0,11.558571861998644,18.318187966999176,2.4897712690017215,4.0,6.0,1288.0,717342.0
1.0,64.0,92681.90002368316,824.0,2.348534059001395,0.0,11.390117532000659,18.23353332499937,2.139678980000099,4.0,6.0,1136.0,717342.0
