Mode,MinSup,MaxPer,PFItemCount,prepare_database,make_transaction,build_tree,upfp_growth,produce_pattern,max_pattern_length,potential_max_length,potential_pattern_count,size_tree
1.0,16.0,23170.47500592079,861.0,2.2825269599998137,0.0,15.361200182000175,26.568610673999956,4.684196890999829,5.0,10.0,9266.0,718838.0
1.0,16.0,23170.47500592079,861.0,2.070534336000037,0.0,13.0134909100002,28.037663654000426,4.664814996000132,5.0,10.0,8935.0,718838.0
1.0,16.0,46340.95001184158,863.0,2.376534434000405,0.0,15.869802458000322,24.717679960999703,9.01331116099982,5.0,10.0,14243.0,718869.0
1.0,16.0,46340.95001184158,863.0,2.236811507999846,0.0,17.802430175000154,25.298832124,9.953714237999975,5.0,10.0,15116.0,718869.0
1.0,16.0,92681.90002368316,863.0,2.3260678379997444,0.0,15.736996692000048,29.206880964999982,16.39347935500018,5.0,10.0,18959.0,718869.0
1.0,16.0,92681.90002368316,863.0,2.325376752000011,0.0,15.774653355999817,28.826577700000144,16.359195478999936,5.0,10.0,18882.0,718869.0
1.0,8.0,23170.47500592079,862.0,2.358516337999845,0.0,14.055553894999775,35.65099264800028,3.7807650459999422,6.0,10.0,19340.0,718851.0
1.0,8.0,23170.47500592079,862.0,2.273914434999824,0.0,16.639636549999977,32.78648927799986,3.287797062000209,6.0,10.0,19238.0,718851.0
1.0,8.0,46340.95001184158,866.0,2.2594835469999452,0.0,15.217497151000316,35.563863732999835,6.370496672999707,6.0,10.0,25545.0,718908.0
1.0,8.0,46340.95001184158,866.0,2.181138391999866,0.0,13.39016238999966,36.907729810999626,6.574033284000052,6.0,10.0,25447.0,718908.0
1.0,8.0,92681.90002368316,867.0,2.4470938729996305,0.0,16.582502220999686,36.32218711199994,11.904172843999731,6.0,10.0,33269.0,718919.0
1.0,8.0,92681.90002368316,867.0,2.2986142229997313,0.0,17.953675242999907,35.80911682900023,11.140944780000154,6.0,10.0,32766.0,718919.0
1.0,4.0,23170.47500592079,862.0,2.3297382800001287,0.0,15.416427602000113,50.794137086999854,3.0269450010000583,7.0,11.0,38020.0,718851.0
1.0,4.0,23170.47500592079,862.0,2.3262688760000856,0.0,16.03188106000016,48.78334811800005,3.0129118459999518,7.0,11.0,38056.0,718851.0
1.0,4.0,46340.95001184158,867.0,2.507504612000048,0.0,16.075333478000175,47.53203773700034,4.117757025000174,7.0,11.0,46136.0,718913.0
1.0,4.0,46340.95001184158,867.0,2.37166261900029,0.0,15.83490904700011,52.65379774899975,4.3629278749999685,7.0,11.0,46190.0,718913.0
1.0,4.0,92681.90002368316,869.0,2.3543195659999583,0.0,16.85772874000031,51.267409359999874,6.965970442000071,7.0,11.0,56307.0,718930.0
1.0,4.0,92681.90002368316,869.0,2.342772526999852,0.0,16.15946285300015,52.98062821600024,6.389510255999994,7.0,11.0,56346.0,718930.0
1.0,2.0,23170.47500592079,862.0,2.3545573780002087,0.0,14.087532001999989,69.70177656799979,2.214536371000122,8.0,11.0,64759.0,718851.0
1.0,2.0,23170.47500592079,862.0,2.2678836190002585,0.0,16.05132646500033,64.20572909800012,1.9212783809998655,8.0,11.0,64690.0,718851.0
1.0,2.0,46340.95001184158,867.0,2.367128583000067,0.0,16.447054206000303,68.04955567900015,2.446772129999772,8.0,11.0,86021.0,718913.0
1.0,2.0,46340.95001184158,867.0,2.13072045600029,0.0,13.02856824699984,72.63220893899961,2.475731574999827,8.0,11.0,85979.0,718913.0
1.0,2.0,92681.90002368316,869.0,2.2342506670001967,0.0,15.15283973700025,71.2020648319999,3.4714777459998913,8.0,11.0,110846.0,718930.0
1.0,2.0,92681.90002368316,869.0,2.1439369830000032,0.0,15.213361781000003,74.64805852500012,3.78616105600031,8.0,11.0,110902.0,718930.0
